Date,Hour,LocationName,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount
05/05/2014,5,Headrow,Monday,2014,2,May,19,9
05/05/2014,5,Dortmund Square ,Monday,2014,2,May,19,14
05/05/2014,5,Albion Street South,Monday,2014,2,May,19,23
05/05/2014,5,Albion Street North,Monday,2014,2,May,19,25
05/05/2014,6,Briggate,Monday,2014,2,May,19,186
05/05/2014,6,Briggate at McDonalds ,Monday,2014,2,May,19,58
05/05/2014,6,Commercial Street at Lush,Monday,2014,2,May,19,51
05/05/2014,6,Commercial Street at Barratts,Monday,2014,2,May,19,90
05/05/2014,6,Headrow,Monday,2014,2,May,19,35
05/05/2014,6,Dortmund Square ,Monday,2014,2,May,19,48
05/05/2014,6,Albion Street South,Monday,2014,2,May,19,51
05/05/2014,6,Albion Street North,Monday,2014,2,May,19,46
05/05/2014,7,Briggate,Monday,2014,2,May,19,197
05/05/2014,7,Briggate at McDonalds ,Monday,2014,2,May,19,121
